gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ACHN_DNMT3Awt_1	ACHN_DNMT3Awt_2	ACHN_DNMT3Awt_3	ACHN_Shscramble_1	ACHN_Shscramble_2	ACHN_Shscramble_3	symbol	description	term	threshold
ENSG00000011405	3190.652	-0.393	0.069	-5.667	1.45222424948187e-08	1.22195979409192e-07	2780.67	2573.97	2922.56	3994.31	3608.26	3264.13	PIK3C2A	phosphatidylinositol-4-phosphate	3-kinase	TRUE
ENSG00000089159	3655.755	0.345	0.061	5.667	1.45301245501635e-08	1.22204026543201e-07	3805.24	4401.69	4063.83	3131.48	3106	3426.3	PXN	paxillin	transcription	TRUE
ENSG00000126453	344.813	0.633	0.112	5.664	1.48311313213349e-08	1.24676184928516e-07	420.2	443.2	394.24	292.52	247.11	271.6	BCL2L12	BCL2	like	TRUE
ENSG00000145743	491.792	-0.522	0.092	-5.663	1.49148251158341e-08	1.25320042461378e-07	399.86	397.74	413.52	589.26	550.48	599.9	FBXL17	F-box	and	TRUE
ENSG00000171282	112.625	1.143	0.202	5.658	1.52718545012574e-08	1.28258863719508e-07	178.05	168.57	118.56	73.66	64.29	72.62	NA	NA	NA	TRUE
ENSG00000215845	332.461	-0.667	0.118	-5.657	1.54022970768077e-08	1.29292831551034e-07	257.41	277.47	236.16	367.23	404.82	451.67	TSTD1	thiosulfate	sulfurtransferase	TRUE
ENSG00000166548	1813.7	-0.342	0.06	-5.655	1.55953680027145e-08	1.30851292633332e-07	1562.79	1545.52	1690.69	2052.93	2077.36	1952.91	TK2	thymidine	kinase	TRUE
ENSG00000182899	10771.963	-0.325	0.057	-5.655	1.56183843095581e-08	1.30982125067563e-07	9296.39	10382.99	9013.49	11187.45	12338.61	12412.86	RPL35A	ribosomal	protein	TRUE
ENSG00000102796	201.711	-0.809	0.143	-5.653	1.5730261667754e-08	1.31857704098584e-07	128.2	162.89	148.44	242.02	254.15	274.58	DHRS12	dehydrogenase/reductase	12	TRUE
ENSG00000132963	2252.335	0.312	0.055	5.65	1.60274139830822e-08	1.34284767203934e-07	2483.58	2577.75	2424.22	1981.37	1962.85	2084.23	POMP	proteasome	maturation	TRUE
ENSG00000135679	9999.569	-0.271	0.048	-5.649	1.6103206515606e-08	1.34855756510616e-07	8820.22	8811.9	9557.13	11049.6	11265.77	10492.78	MDM2	MDM2	proto-oncogene	TRUE
ENSG00000136159	952.828	0.481	0.085	5.648	1.61873980778147e-08	1.35496508103909e-07	1051.02	1042.65	1236.69	816.54	844.81	725.25	NUDT15	nudix	hydrolase	TRUE
ENSG00000151474	3164.68	-0.31	0.055	-5.648	1.62027510683873e-08	1.35560712471168e-07	2983.15	2805.98	2690.26	3401.9	3463.61	3643.17	FRMD4A	FERM	domain	TRUE
ENSG00000130985	4515.26	0.291	0.052	5.648	1.62588240924222e-08	1.3596537967336e-07	4850.16	5061.75	4996.89	4000.63	3867.43	4314.7	UBA1	ubiquitin	like	TRUE
ENSG00000144848	1194.205	0.372	0.066	5.646	1.64155486440822e-08	1.37210969125926e-07	1303.35	1331.49	1406.34	1044.88	1025.62	1053.56	ATG3	autophagy	related	TRUE
ENSG00000178209	5407.661	0.338	0.06	5.645	1.65387377566436e-08	1.38175202517034e-07	6077.19	6408.4	5627.29	5094.96	4430.97	4807.16	PLEC	plectin	RNA	TRUE
ENSG00000129235	1509.43	0.365	0.065	5.643	1.67282678353642e-08	1.39692515832939e-07	1682.85	1675.26	1740.82	1220.6	1364.15	1372.91	TXNDC17	thioredoxin	domain	TRUE
ENSG00000140263	749.279	0.444	0.079	5.64	1.70108639311369e-08	1.41918058659532e-07	902.47	818.21	870.41	626.08	630.84	647.65	SORD	sorbitol	dehydrogenase	TRUE
ENSG00000260877	42.584	1.77	0.314	5.64	1.70074946036456e-08	1.41918058659532e-07	61.05	75.76	60.73	19.99	18.08	19.9	AP005233.2	NA	NA	TRUE
ENSG00000153187	15789.832	0.25	0.044	5.64	1.70300252700357e-08	1.42010773104811e-07	16491.75	17217.54	17756.12	14979.73	14166.85	14127	HNRNPU	heterogeneous	nuclear	TRUE
ENSG00000189362	606.111	0.49	0.087	5.639	1.70911286677271e-08	1.42452983156374e-07	689.83	704.57	729.68	515.6	531.39	465.59	NEMP2	nuclear	envelope	TRUE
ENSG00000187951	482.941	0.552	0.098	5.638	1.72309664303145e-08	1.43550709472568e-07	603.34	561.58	558.1	356.71	427.93	389.98	AC091057.1	NA	NA	TRUE
ENSG00000169855	1142.696	-0.474	0.084	-5.636	1.73846388142229e-08	1.4476260116893e-07	877.04	974.47	1016.92	1492.08	1298.85	1196.82	ROBO1	roundabout	guidance	TRUE
ENSG00000120685	1140.73	0.367	0.065	5.634	1.75741065191544e-08	1.46271278080415e-07	1274.86	1312.55	1267.54	988.06	1004.53	996.85	PROSER1	proline	and	TRUE
ENSG00000110514	822.857	0.417	0.074	5.633	1.7749785065072e-08	1.47663817761997e-07	935.03	940.38	947.52	702.9	683.08	728.24	MADD	MAP	kinase	TRUE
ENSG00000099817	1922.719	0.318	0.057	5.628	1.82015385357839e-08	1.51350682122482e-07	2220.06	2090.04	2092.64	1684.64	1730.8	1718.12	POLR2E	RNA	polymerase	TRUE
ENSG00000125124	2290.011	-0.297	0.053	-5.628	1.82242100281015e-08	1.51467821924565e-07	2026.75	2074.89	2064.69	2472.77	2514.33	2586.63	BBS2	Bardet-Biedl	syndrome	TRUE
ENSG00000158545	1762.475	0.326	0.058	5.622	1.88875282493544e-08	1.56906984915188e-07	1939.25	1964.09	1978.9	1594.15	1495.74	1602.72	ZC3H18	zinc	finger	TRUE
ENSG00000091490	3310.906	-0.297	0.053	-5.621	1.90119534444902e-08	1.57866314601426e-07	2905.82	2924.36	3081.61	3761.77	3725.79	3466.09	SEL1L3	SEL1L	family	TRUE
ENSG00000205213	791.257	-0.471	0.084	-5.619	1.91579101403069e-08	1.59003445167316e-07	649.13	631.65	708.47	999.63	904.07	854.58	LGR4	leucine	rich	TRUE
ENSG00000204220	1014.808	0.403	0.072	5.619	1.92566265090408e-08	1.59747613893759e-07	1204.65	1122.2	1140.3	859.68	838.78	923.23	PFDN6	prefoldin	subunit	TRUE
ENSG00000138107	3114.999	0.274	0.049	5.616	1.95565546647516e-08	1.62159495798657e-07	3427.77	3426.27	3374.64	2854.74	2744.37	2862.21	ACTR1A	actin	related	TRUE
ENSG00000103269	106.074	-1.153	0.205	-5.615	1.96639039678268e-08	1.62973032180509e-07	56.98	82.39	57.83	151.52	124.56	163.16	RHBDL1	rhomboid	like	TRUE
ENSG00000136830	5480.316	0.285	0.051	5.611	2.00634085091405e-08	1.66206029644969e-07	6360.04	5874.29	5827.78	5116.01	4747.4	4956.39	NIBAN2	niban	apoptosis	TRUE
ENSG00000111678	1720.82	-0.355	0.063	-5.61	2.02148292673887e-08	1.67381821878495e-07	1469.19	1630.75	1430.44	1914.03	1919.65	1960.87	C12orf57	chromosome	12	TRUE
ENSG00000080493	2610.831	-0.323	0.058	-5.61	2.02683010020906e-08	1.67745858903324e-07	2358.44	2182.85	2417.48	3037.83	2861.9	2806.5	SLC4A4	solute	carrier	TRUE
ENSG00000250305	194.021	-0.782	0.139	-5.609	2.0340191833824e-08	1.68261924476242e-07	138.37	140.16	149.41	247.28	252.14	236.78	TRMT9B	tRNA	methyltransferase	TRUE
ENSG00000112796	277.411	-0.697	0.124	-5.608	2.0471326092009e-08	1.69267361243439e-07	192.3	229.18	213.02	361.97	356.61	311.39	ENPP5	ectonucleotide	pyrophosphatase/phosphodiesterase	TRUE
ENSG00000157020	2083.868	0.323	0.058	5.607	2.06412153012096e-08	1.70592151751683e-07	2365.56	2267.14	2317.23	1820.38	1777.01	1955.89	SEC13	SEC13	homolog,	TRUE
ENSG00000068024	394.547	-0.566	0.101	-5.604	2.09408805176833e-08	1.72987751280206e-07	306.25	321.98	325.8	477.72	451.03	484.5	HDAC4	histone	deacetylase	TRUE
ENSG00000126821	1221.628	-0.433	0.077	-5.603	2.10634623387305e-08	1.73918948510482e-07	1023.55	984.89	1110.42	1535.22	1397.3	1278.39	SGPP1	sphingosine-1-phosphate	phosphatase	TRUE
ENSG00000093000	2339.426	0.348	0.062	5.601	2.12741549254287e-08	1.75494372912197e-07	2662.65	2447.07	2751.95	2057.14	2173.8	1943.95	NUP50	nucleoporin	50	TRUE
ENSG00000135677	14708.633	-0.261	0.047	-5.601	2.12728333148988e-08	1.75494372912197e-07	12576.62	13698.46	13862.9	16437.09	15650.54	16026.19	GNS	glucosamine	(N-acetyl)-6-sulfatase	TRUE
ENSG00000186867	294.425	-0.649	0.116	-5.601	2.13207659926212e-08	1.75796689691496e-07	218.75	244.33	224.59	345.14	365.65	368.1	QRFPR	pyroglutamylated	RFamide	TRUE
ENSG00000101856	3206.845	-0.317	0.057	-5.6	2.14641667716287e-08	1.7689641414544e-07	2659.6	2954.66	2953.41	3637.6	3633.38	3402.42	PGRMC1	progesterone	receptor	TRUE
ENSG00000184992	1189.621	0.447	0.08	5.599	2.16015751310503e-08	1.77945748453493e-07	1403.06	1334.33	1379.35	1128	1009.55	883.43	BRI3BP	BRI3	binding	TRUE
ENSG00000109756	1309.673	-0.411	0.073	-5.597	2.17509331322845e-08	1.7909249422266e-07	1133.43	1033.18	1206.81	1569.95	1521.86	1392.8	RAPGEF2	Rap	guanine	TRUE
ENSG00000078237	2120.114	-0.313	0.056	-5.595	2.20263094979924e-08	1.81275294352647e-07	1884.31	1837.19	1952.87	2282.32	2337.54	2426.46	TIGAR	TP53	induced	TRUE
ENSG00000052723	2127.264	-0.329	0.059	-5.59	2.26911143832982e-08	1.86659539996875e-07	1882.27	1797.42	1977.94	2311.78	2476.16	2318.02	SIKE1	suppressor	of	TRUE
ENSG00000128585	3806.144	-0.294	0.053	-5.589	2.2789046180221e-08	1.87377781849953e-07	3416.58	3344.83	3497.05	4407.85	4215	3955.56	MKLN1	muskelin	1	TRUE
ENSG00000060688	1083.882	0.396	0.071	5.587	2.31011186782805e-08	1.89855258070917e-07	1262.65	1158.19	1274.28	929.13	904.07	974.96	SNRNP40	small	nuclear	TRUE
ENSG00000177685	280.325	-0.728	0.13	-5.584	2.34839016202218e-08	1.92911286819746e-07	222.82	232.02	178.32	368.29	312.41	368.1	CRACR2B	calcium	release	TRUE
ENSG00000227467	19.191	3.216	0.576	5.583	2.35878370309743e-08	1.93674911312956e-07	43.75	26.52	33.74	3.16	3.01	4.97	LINC01537	long	intergenic	TRUE
ENSG00000198315	1099.412	-0.399	0.072	-5.578	2.43080288601353e-08	1.99495427552134e-07	901.46	935.64	1007.28	1299.52	1265.7	1186.87	ZKSCAN8	zinc	finger	TRUE
ENSG00000128573	314.108	-0.662	0.119	-5.577	2.44147331521973e-08	2.00277994639945e-07	213.66	267.06	248.69	388.28	405.83	361.13	FOXP2	forkhead	box	TRUE
ENSG00000087152	2450.343	-0.285	0.051	-5.576	2.45686559010619e-08	2.01446995062378e-07	2245.5	2212.21	2169.75	2683.22	2712.22	2679.16	ATXN7L3	ataxin	7	TRUE
ENSG00000096060	1212.135	0.382	0.068	5.573	2.50530333924001e-08	2.05227843179619e-07	1334.89	1329.6	1449.72	1086.97	1069.82	1001.82	FKBP5	FKBP	prolyl	TRUE
ENSG00000131469	16113.544	-0.247	0.044	-5.573	2.50494798937704e-08	2.05227843179619e-07	14489.42	15320.68	14402.69	16765.39	17838.4	17864.69	RPL27	ribosomal	protein	TRUE
ENSG00000123213	1728.246	0.32	0.057	5.572	2.52409818519618e-08	2.06575660843166e-07	1913.81	1890.23	1952.87	1582.57	1513.82	1516.17	NLN	neurolysin	metalloendopeptidase	TRUE
ENSG00000166483	1082.902	0.388	0.07	5.572	2.52358485737479e-08	2.06575660843166e-07	1290.12	1189.44	1202.96	975.43	927.18	912.29	WEE1	WEE1	G2	TRUE
ENSG00000164307	1959.061	0.376	0.068	5.568	2.57328601434048e-08	2.1050362412164e-07	2211.92	2059.74	2367.35	1840.37	1643.41	1631.57	ERAP1	endoplasmic	reticulum	TRUE
ENSG00000115091	9837.87	0.293	0.053	5.567	2.59098270150845e-08	2.11853057312866e-07	11096.24	10174.64	11228.55	9328.13	8840.84	8358.81	ACTR3	actin	related	TRUE
ENSG00000071054	5694.52	0.266	0.048	5.566	2.60005435923235e-08	2.12496337047961e-07	6232.86	6033.38	6385.88	5387.48	5152.22	4975.29	MAP4K4	mitogen-activated	protein	TRUE
ENSG00000070404	4017.745	-0.26	0.047	-5.565	2.618233585379e-08	2.13883016731539e-07	3694.34	3700.9	3573.2	4387.85	4278.28	4471.89	FSTL3	follistatin	like	TRUE
ENSG00000149548	68.37	1.341	0.241	5.564	2.64143040641936e-08	2.15678109769873e-07	104.8	88.07	101.21	43.14	39.18	33.83	CCDC15	coiled-coil	domain	TRUE
ENSG00000237973	1080.79	-0.471	0.085	-5.56	2.69485542912659e-08	2.19938594111649e-07	942.15	951.74	824.14	1104.86	1302.87	1358.98	MTCO1P12	MT-CO1	pseudogene	TRUE
ENSG00000197879	9627.791	0.252	0.045	5.558	2.72669179603349e-08	2.22434011747623e-07	10622.11	10615	10157.65	8978.79	8379.77	9013.42	MYO1C	myosin	IC	TRUE
ENSG00000196937	2155.676	-0.325	0.058	-5.557	2.73864984887324e-08	2.23306268869539e-07	1892.45	1857.08	1992.39	2525.38	2363.65	2303.1	FAM3C	family	with	TRUE
ENSG00000122507	536.595	-0.498	0.09	-5.557	2.74341886538208e-08	2.23591805448808e-07	454.8	415.74	464.6	622.93	622.81	638.7	BBS9	Bardet-Biedl	syndrome	TRUE
ENSG00000113328	6886.012	-0.272	0.049	-5.554	2.7919385725424e-08	2.27379818805424e-07	6098.56	6022.02	6596.98	7385.69	7797.14	7415.68	CCNG1	cyclin	G1	TRUE
ENSG00000152128	346.073	-0.671	0.121	-5.554	2.79247417031088e-08	2.27379818805424e-07	263.52	277.47	260.25	355.66	443	476.54	TMEM163	transmembrane	protein	TRUE
ENSG00000074416	4910.572	0.273	0.049	5.552	2.82061748148288e-08	2.29565477217553e-07	5538.96	5069.33	5515.47	4498.34	4446.04	4395.29	MGLL	monoglyceride	lipase	TRUE
ENSG00000104442	1226.294	0.353	0.064	5.547	2.90615955709606e-08	2.36418558713508e-07	1373.55	1359.9	1393.81	1054.35	1074.84	1101.31	ARMC1	armadillo	repeat	TRUE
ENSG00000103522	137.801	0.987	0.178	5.546	2.91752031145401e-08	2.37233391223991e-07	167.88	186.56	194.71	114.69	83.38	79.59	IL21R	interleukin	21	TRUE
ENSG00000149554	1270.283	0.376	0.068	5.546	2.92926740514203e-08	2.38078873163201e-07	1492.59	1343.8	1468.03	1149.05	1077.86	1090.37	CHEK1	checkpoint	kinase	TRUE
ENSG00000129518	1285.233	-0.358	0.064	-5.544	2.95674297891093e-08	2.40201334543662e-07	1096.8	1129.78	1153.8	1385.8	1491.72	1453.49	EAPP	E2F	associated	TRUE
ENSG00000122741	1057.608	-0.403	0.073	-5.544	2.96479118725797e-08	2.4074431891011e-07	925.87	878.82	927.28	1243.75	1257.67	1112.25	DCAF10	DDB1	and	TRUE
ENSG00000119899	1111.607	-0.382	0.069	-5.54	3.0225287531048e-08	2.45319778512117e-07	1011.34	914.81	969.69	1300.57	1241.6	1231.64	SLC17A5	solute	carrier	TRUE
ENSG00000223960	442.86	0.534	0.096	5.54	3.02534465350467e-08	2.45435431775126e-07	531.11	505.7	534.97	376.7	345.56	363.12	PRKRA-AS1	PRKRA	antisense	TRUE
ENSG00000174485	492.082	-0.519	0.094	-5.539	3.04437818767947e-08	2.46866052948549e-07	391.72	418.58	402.91	591.36	605.73	542.2	DENND4A	DENN	domain	TRUE
ENSG00000132549	828.024	-0.461	0.083	-5.533	3.14056056274088e-08	2.54548420438966e-07	677.62	686.58	725.82	1054.35	951.29	872.49	VPS13B	vacuolar	protein	TRUE
ENSG00000136997	3066.575	-0.278	0.05	-5.533	3.14634640486086e-08	2.54900286105463e-07	2810.18	2691.39	2815.57	3329.3	3297.86	3455.15	MYC	MYC	proto-oncogene,	TRUE
ENSG00000039523	2974.744	0.312	0.056	5.533	3.1508581278795e-08	2.55148653815667e-07	3399.28	3282.33	3204.99	2580.1	2540.45	2841.32	RIPOR1	RHO	family	TRUE
ENSG00000196954	1568.247	-0.355	0.064	-5.53	3.19452234869257e-08	2.58565811204956e-07	1345.06	1368.43	1415.98	1637.29	1814.18	1828.55	CASP4	caspase	4	TRUE
ENSG00000123609	1889	0.352	0.064	5.53	3.20848257817611e-08	2.59576685428324e-07	2106.11	2073.95	2176.5	1517.33	1755.91	1704.19	NMI	N-myc	and	TRUE
ENSG00000139977	1881.888	-0.339	0.061	-5.529	3.2160030965072e-08	2.60065878267046e-07	1679.8	1573.93	1731.18	2154.99	2158.73	1992.7	NAA30	N(alpha)-acetyltransferase	30,	TRUE
ENSG00000110107	2366.09	0.295	0.053	5.528	3.23180319328757e-08	2.6122385407952e-07	2630.09	2659.2	2532.18	2179.2	2124.58	2071.3	PRPF19	pre-mRNA	processing	TRUE
ENSG00000120798	1762.278	-0.338	0.061	-5.528	3.23345407406691e-08	2.61237624253254e-07	1519.04	1524.68	1626.11	1869.84	2051.24	1982.75	NR2C1	nuclear	receptor	TRUE
ENSG00000100154	624.374	-0.459	0.083	-5.527	3.25052516511334e-08	2.62496643196453e-07	515.84	513.28	548.46	725	736.32	707.34	TTC28	tetratricopeptide	repeat	TRUE
ENSG00000171723	581.959	-0.479	0.087	-5.526	3.26784567421263e-08	2.63774642824711e-07	477.18	479.19	502.2	671.33	713.21	648.65	GPHN	gephyrin	protein	TRUE
ENSG00000204682	1014.057	0.45	0.081	5.526	3.2784637969184e-08	2.64510716491199e-07	1082.56	1239.63	1189.46	952.28	804.63	815.78	MIR1915HG	MIR1915	host	TRUE
ENSG00000182752	285.523	-0.672	0.122	-5.525	3.30352191199817e-08	2.66410622199304e-07	225.87	205.5	229.41	348.29	382.72	321.34	PAPPA	pappalysin	1	TRUE
ENSG00000221838	730.962	-0.448	0.081	-5.523	3.3279354193962e-08	2.68256831773622e-07	586.05	637.34	631.36	794.44	884.99	851.6	AP4M1	adaptor	related	TRUE
ENSG00000120802	8372.531	0.351	0.064	5.523	3.34074861961378e-08	2.69166709557466e-07	9169.21	8817.58	10171.14	8019.14	7313.96	6744.15	TMPO	thymopoietin	DNA	TRUE
ENSG00000148153	729.547	0.443	0.08	5.521	3.37816931331504e-08	2.72057496729548e-07	861.78	795.49	864.62	642.92	593.68	618.8	INIP	INTS3	and	TRUE
ENSG00000171811	90.738	-1.226	0.222	-5.52	3.38274199066631e-08	2.72301470918372e-07	37.65	67.24	57.83	115.75	138.62	127.34	CFAP46	cilia	and	TRUE
ENSG00000196482	157.474	-0.885	0.16	-5.519	3.40602965723585e-08	2.73926131731661e-07	119.04	116.48	96.39	220.97	204.92	187.03	ESRRG	estrogen	related	TRUE
ENSG00000204568	1871.842	0.353	0.064	5.519	3.40561296470096e-08	2.73926131731661e-07	2077.62	2130.77	2090.71	1617.3	1527.89	1786.77	MRPS18B	mitochondrial	ribosomal	TRUE
ENSG00000147224	2358.043	0.368	0.067	5.517	3.45003176622433e-08	2.77338544487601e-07	2424.57	2603.32	2941.84	2093.96	2033.16	2051.4	PRPS1	phosphoribosyl	pyrophosphate	TRUE
ENSG00000088247	4679.056	0.265	0.048	5.516	3.46226655443884e-08	2.7819532492292e-07	5078.06	5049.44	5193.53	4444.67	4089.43	4219.2	KHSRP	KH-type	splicing	TRUE
ENSG00000167645	558.845	0.497	0.09	5.513	3.52252750351113e-08	2.82908501590596e-07	644.04	669.53	648.71	490.35	422.91	477.53	YIF1B	Yip1	interacting	TRUE
ENSG00000100479	233.346	0.743	0.135	5.509	3.60505252909784e-08	2.89404694612972e-07	315.41	255.69	305.56	170.46	183.83	169.13	POLE2	DNA	polymerase	TRUE
ENSG00000079974	864.391	-0.417	0.076	-5.509	3.61480502619117e-08	2.90055637504062e-07	792.59	732.04	696.9	977.53	987.45	999.83	RABL2B	RAB,	member	TRUE
ENSG00000033030	2030.599	0.309	0.056	5.508	3.62433715612475e-08	2.90688314181006e-07	2197.68	2233.99	2309.52	1794.07	1879.47	1768.86	ZCCHC8	zinc	finger	TRUE
ENSG00000197858	1055.241	0.377	0.069	5.507	3.65996896325588e-08	2.93412777631304e-07	1221.95	1203.65	1151.87	941.76	888	924.22	GPAA1	glycosylphosphatidylinositol	anchor	TRUE
ENSG00000117335	9204.534	-0.273	0.05	-5.506	3.6774795918102e-08	2.94682685728842e-07	8414.26	7909.4	8689.62	10180.45	10439.05	9594.42	CD46	CD46	molecule	TRUE
ENSG00000090661	295.176	-0.627	0.114	-5.504	3.70423681227029e-08	2.96692049716338e-07	228.92	236.75	230.37	367.23	354.6	353.18	CERS4	ceramide	synthase	TRUE
ENSG00000105443	859.417	-0.438	0.08	-5.501	3.77965664537541e-08	3.02595469635432e-07	731.54	761.39	696.9	959.65	1073.84	933.18	CYTH2	cytohesin	2	TRUE
ENSG00000100299	649.474	-0.472	0.086	-5.5	3.78822683103594e-08	3.03144047318046e-07	533.14	589.04	509.91	734.47	744.35	785.94	ARSA	arylsulfatase	A	TRUE
ENSG00000118965	2487.049	-0.305	0.055	-5.5	3.79586117723123e-08	3.03617273219606e-07	2226.17	2175.28	2274.82	2655.86	2900.07	2690.1	WDR35	WD	repeat	TRUE
ENSG00000100321	79.275	-1.244	0.226	-5.499	3.81933517753719e-08	3.05356453138394e-07	45.78	57.77	37.59	111.54	115.52	107.44	SYNGR1	synaptogyrin	1	TRUE
ENSG00000177542	455.675	0.519	0.094	5.498	3.84886803757136e-08	3.07578245122041e-07	554.51	522.75	533.04	383.02	368.66	372.08	SLC25A22	solute	carrier	TRUE
ENSG00000083444	1179.767	0.361	0.066	5.496	3.87703751562544e-08	3.09689121608017e-07	1342.01	1358.96	1279.1	1054.35	1007.54	1036.64	PLOD1	procollagen-lysine,2-oxoglutarate	5-dioxygenase	TRUE
ENSG00000135164	2139.514	-0.324	0.059	-5.495	3.91702438384696e-08	3.12741607479546e-07	1936.2	1870.34	1896	2228.65	2506.3	2399.6	DMTF1	cyclin	D	TRUE
ENSG00000047644	1218.222	-0.363	0.066	-5.493	3.94485493505031e-08	3.14821190994856e-07	1059.16	1050.23	1087.29	1442.63	1325.98	1344.05	WWC3	WWC	family	TRUE
ENSG00000116128	1059.984	0.371	0.068	5.492	3.96413139410688e-08	3.16216539100433e-07	1234.16	1172.39	1180.79	912.29	918.14	942.13	BCL9	BCL9	transcription	TRUE
ENSG00000177646	1305.154	0.34	0.062	5.491	3.98701320312272e-08	3.1789809294668e-07	1461.05	1450.81	1463.21	1163.78	1128.08	1163.99	ACAD9	acyl-CoA	dehydrogenase	TRUE
ENSG00000156931	866.031	-0.424	0.077	-5.491	3.99167827885742e-08	3.18126301853836e-07	719.33	702.68	797.15	1015.41	1007.54	954.07	VPS8	VPS8	subunit	TRUE
ENSG00000089048	1395.467	0.376	0.068	5.49	4.01169882503966e-08	3.19577542969864e-07	1652.33	1506.69	1570.2	1220.6	1291.82	1131.15	ESF1	ESF1	nucleolar	TRUE
ENSG00000067715	873.071	-0.461	0.084	-5.478	4.29235663663917e-08	3.41780834176436e-07	637.94	762.34	802.93	1005.94	1008.55	1020.73	SYT1	synaptotagmin	1	TRUE
ENSG00000084636	303.332	-0.702	0.128	-5.478	4.30245252937186e-08	3.42286984049846e-07	215.7	268	209.17	331.46	390.76	404.91	COL16A1	collagen	type	TRUE
ENSG00000137825	174.512	0.89	0.162	5.478	4.3025929760417e-08	3.42286984049846e-07	221.8	255.69	202.42	129.43	99.45	138.29	ITPKA	inositol-trisphosphate	3-kinase	TRUE
ENSG00000163162	1819.43	-0.316	0.058	-5.476	4.34422610685544e-08	3.45443306243642e-07	1603.49	1639.27	1620.33	2097.12	1944.76	2011.61	RNF149	ring	finger	TRUE
ENSG00000117713	2189.134	0.298	0.054	5.474	4.39111875808301e-08	3.49014822010697e-07	2413.38	2416.76	2411.69	2043.46	1902.57	1946.94	ARID1A	AT-rich	interaction	TRUE
ENSG00000179837	2118.097	-0.311	0.057	-5.473	4.42349270249212e-08	3.51271506460277e-07	1806.98	1905.38	1959.62	2346.5	2411.87	2278.23	NA	NA	NA	TRUE
ENSG00000189283	173.806	-0.857	0.156	-5.473	4.42271212339052e-08	3.51271506460277e-07	110.9	117.43	142.66	204.14	219.99	247.72	FHIT	fragile	histidine	TRUE
ENSG00000259120	154.816	-0.892	0.163	-5.471	4.48468437585408e-08	3.55970561457244e-07	101.74	112.69	110.85	179.93	192.87	230.81	SMIM6	small	integral	TRUE
ENSG00000131018	2626.383	0.294	0.054	5.47	4.48813470178221e-08	3.56084248259654e-07	2824.42	2939.51	2914.85	2444.36	2387.76	2247.39	SYNE1	spectrin	repeat	TRUE
ENSG00000261061	164.551	0.827	0.151	5.47	4.49511901191022e-08	3.56478089731037e-07	202.47	220.65	208.2	122.06	116.53	117.39	AC092718.4	NA	NA	TRUE
ENSG00000251003	188.763	-0.783	0.143	-5.47	4.50938798412854e-08	3.57449016082426e-07	136.34	141.1	138.8	228.34	260.17	227.82	ZFPM2-AS1	ZFPM2	antisense	TRUE
ENSG00000139116	4225.361	-0.305	0.056	-5.468	4.54511517075396e-08	3.60119250956235e-07	3705.53	3627.98	4005.03	4895.03	4724.29	4394.29	KIF21A	kinesin	family	TRUE
ENSG00000010322	2424.938	-0.321	0.059	-5.465	4.62677260189468e-08	3.66345825890872e-07	2054.22	2329.64	2083	2668.49	2714.23	2700.05	NISCH	nischarin	integrin	TRUE
ENSG00000136044	1971.604	-0.312	0.057	-5.465	4.62785404313264e-08	3.66345825890872e-07	1670.64	1812.57	1793.83	2213.92	2178.82	2159.84	APPL2	adaptor	protein,	TRUE
ENSG00000147650	1008.15	-0.444	0.081	-5.464	4.65098804685521e-08	3.68012036263499e-07	866.86	766.13	929.21	1229.02	1173.29	1084.4	LRP12	LDL	receptor	TRUE
ENSG00000159063	758.469	0.453	0.083	5.462	4.71702305603435e-08	3.73069797506616e-07	853.64	917.65	858.84	582.94	688.1	649.64	ALG8	ALG8	alpha-1,3-glucosyltransferase	TRUE
ENSG00000157833	124.17	-0.945	0.173	-5.461	4.73278908390827e-08	3.74149029505203e-07	86.48	81.44	86.75	170.46	158.72	161.17	GAREM2	GRB2	associated	TRUE
ENSG00000273079	540.103	0.511	0.094	5.461	4.74388210897226e-08	3.74858037674946e-07	679.65	628.81	595.69	475.61	444	416.85	GRIN2B	glutamate	ionotropic	TRUE
ENSG00000214870	93.409	-1.109	0.203	-5.46	4.75855610302629e-08	3.75849249945832e-07	61.05	61.56	54.94	118.9	141.64	122.37	AC004540.1	NA	NA	TRUE
ENSG00000231924	34.241	1.971	0.361	5.458	4.81482001607457e-08	3.80123038852957e-07	49.85	53.98	59.76	17.89	9.04	14.92	PSG1	pregnancy	specific	TRUE
ENSG00000197343	4179.835	-0.293	0.054	-5.456	4.86026688300339e-08	3.83539396916793e-07	3824.57	3744.47	3700.44	4313.14	4906.11	4590.28	ZNF655	zinc	finger	TRUE
ENSG00000164548	2582.989	0.328	0.06	5.451	5.02046957124819e-08	3.9600440583225e-07	2877.33	2983.07	2766.41	2108.7	2380.73	2381.69	TRA2A	transformer	2	TRUE
ENSG00000176393	3427.251	0.292	0.054	5.45	5.03425469620459e-08	3.96914316865639e-07	3697.39	3838.22	3784.3	3048.35	2921.17	3274.08	RNPEP	arginyl	aminopeptidase	TRUE
